Wavelength	Transit Depth
(meters)	(percent)
4.067925e-06	1.460582e+00
4.071987e-06	1.407076e+00
4.076053e-06	1.431142e+00
4.080124e-06	1.443366e+00
4.084198e-06	1.420827e+00
4.088276e-06	1.437785e+00
4.092358e-06	1.409451e+00
4.096445e-06	1.452422e+00
4.100535e-06	1.410848e+00
4.104630e-06	1.416746e+00
4.108728e-06	1.424378e+00
4.112831e-06	1.428031e+00
4.116938e-06	1.463096e+00
4.121049e-06	1.457415e+00
4.125164e-06	1.401323e+00
4.129283e-06	1.443404e+00
4.133406e-06	1.408661e+00
4.137533e-06	1.438232e+00
4.141665e-06	1.402479e+00
4.145800e-06	1.436449e+00
4.149940e-06	1.454735e+00
4.154084e-06	1.443889e+00
4.158232e-06	1.425554e+00
4.162384e-06	1.420003e+00
4.166541e-06	1.417759e+00
4.170701e-06	1.438695e+00
4.174866e-06	1.463673e+00
4.179034e-06	1.441504e+00
4.183207e-06	1.555273e+00
4.187384e-06	1.450247e+00
4.191566e-06	1.466168e+00
4.195751e-06	1.441766e+00
4.199941e-06	1.434974e+00
4.204134e-06	1.416233e+00
4.208332e-06	1.434041e+00
4.212535e-06	1.439589e+00
4.216741e-06	1.468097e+00
4.220952e-06	1.440410e+00
4.225166e-06	1.503070e+00
4.229385e-06	1.572435e+00
4.233608e-06	1.452211e+00
4.237836e-06	1.469061e+00
4.242068e-06	1.512233e+00
4.246303e-06	1.556229e+00
4.250544e-06	1.453476e+00
4.254788e-06	1.549630e+00
4.259036e-06	1.526486e+00
4.263289e-06	1.451901e+00
4.267546e-06	1.453522e+00
4.271808e-06	1.473540e+00
4.276073e-06	1.494732e+00
4.280343e-06	1.500766e+00
4.284617e-06	1.535295e+00
4.288895e-06	1.514723e+00
4.293178e-06	1.496478e+00
4.297465e-06	1.506172e+00
4.301756e-06	1.489114e+00
4.306052e-06	1.472302e+00
4.310351e-06	1.501613e+00
4.314655e-06	1.514152e+00
4.318964e-06	1.535147e+00
4.323276e-06	1.480346e+00
4.327593e-06	1.510960e+00
4.331915e-06	1.516157e+00
4.336240e-06	1.468959e+00
4.340570e-06	1.511345e+00
4.344904e-06	1.533932e+00
4.349243e-06	1.488984e+00
4.353586e-06	1.502490e+00
4.357933e-06	1.483442e+00
4.362284e-06	1.523085e+00
4.366640e-06	1.523326e+00
4.371001e-06	1.530309e+00
4.375365e-06	1.526917e+00
4.379734e-06	1.554089e+00
4.384107e-06	1.498082e+00
4.388485e-06	1.493996e+00
4.392867e-06	1.490898e+00
4.397254e-06	1.497644e+00
4.401644e-06	1.529955e+00
4.406040e-06	1.558974e+00
4.410439e-06	1.542852e+00
4.414843e-06	1.518760e+00
4.419252e-06	1.509484e+00
4.423664e-06	1.478713e+00
4.428082e-06	1.505380e+00
4.432503e-06	1.516266e+00
4.436929e-06	1.519250e+00
4.441360e-06	1.501877e+00
4.445795e-06	1.519178e+00
4.450234e-06	1.512905e+00
4.454678e-06	1.556806e+00
4.459126e-06	1.514154e+00
4.463578e-06	1.500857e+00
4.468035e-06	1.520229e+00
4.472497e-06	1.543657e+00
4.476963e-06	1.532490e+00
4.481433e-06	1.489004e+00
4.485908e-06	1.505678e+00
4.490387e-06	1.517970e+00
4.494871e-06	1.516617e+00
4.499360e-06	1.517182e+00
4.503852e-06	1.503295e+00
4.508350e-06	1.506330e+00
4.512851e-06	1.543270e+00
4.517358e-06	1.487386e+00
4.521868e-06	1.558372e+00
4.526384e-06	1.513706e+00
4.530903e-06	1.518321e+00
4.535428e-06	1.509883e+00
4.539956e-06	1.505722e+00
4.544490e-06	1.474713e+00
4.549028e-06	1.505285e+00
4.553570e-06	1.512998e+00
4.558117e-06	1.532638e+00
4.562668e-06	1.495676e+00
4.567224e-06	1.490805e+00
4.571785e-06	1.473021e+00
4.576350e-06	1.482173e+00
4.580920e-06	1.477982e+00
4.585494e-06	1.500018e+00
4.590073e-06	1.502057e+00
4.594656e-06	1.489621e+00
4.599244e-06	1.534845e+00
4.603836e-06	1.509385e+00
4.608434e-06	1.543890e+00
4.613035e-06	1.488089e+00
4.617642e-06	1.590003e+00
4.622252e-06	1.474310e+00
4.626868e-06	1.504187e+00
4.631488e-06	1.486369e+00
4.636113e-06	1.466804e+00
4.640742e-06	1.524922e+00
4.645376e-06	1.499609e+00
4.650015e-06	1.483436e+00
4.654658e-06	1.483307e+00
4.659306e-06	1.491898e+00
4.663958e-06	1.490370e+00
4.668615e-06	1.488343e+00
4.673277e-06	1.531107e+00
4.677943e-06	1.530483e+00
4.682615e-06	1.582733e+00
4.687290e-06	1.457861e+00
4.691971e-06	1.501689e+00
4.696656e-06	1.456640e+00
4.701346e-06	1.475989e+00
4.706040e-06	1.468003e+00
4.710739e-06	1.471473e+00
4.715443e-06	1.458904e+00
4.720152e-06	1.496806e+00
4.724865e-06	1.467366e+00
4.729583e-06	1.459771e+00
4.734306e-06	1.465971e+00
4.739033e-06	1.465943e+00
4.743765e-06	1.472791e+00
4.748502e-06	1.453836e+00
4.753243e-06	1.446512e+00
4.757990e-06	1.443721e+00
4.762741e-06	1.454108e+00
4.767497e-06	1.450774e+00
4.772257e-06	1.535340e+00
4.777022e-06	1.460670e+00
4.781792e-06	1.448200e+00
4.786567e-06	1.468285e+00
4.791347e-06	1.448240e+00
4.796131e-06	1.449259e+00
4.800920e-06	1.448683e+00
4.805714e-06	1.441535e+00
4.810513e-06	1.445431e+00
4.815316e-06	1.554296e+00
4.820124e-06	1.511112e+00
4.824938e-06	1.483525e+00
4.829755e-06	1.518862e+00
4.834578e-06	1.443120e+00
4.839406e-06	1.457698e+00
4.844238e-06	1.456865e+00
4.849075e-06	1.425798e+00
4.853917e-06	1.465474e+00
4.858764e-06	1.491793e+00
4.863616e-06	1.484564e+00
4.868472e-06	1.439347e+00
4.873333e-06	1.455898e+00
4.878200e-06	1.524231e+00
4.883071e-06	1.437813e+00
4.887947e-06	1.455734e+00
4.892827e-06	1.527578e+00
4.897713e-06	1.463812e+00
4.902604e-06	1.466728e+00
4.907499e-06	1.485865e+00
4.912399e-06	1.459359e+00
4.917305e-06	1.431697e+00
4.922215e-06	1.451525e+00
4.927130e-06	1.431508e+00
4.932050e-06	1.517431e+00
4.936974e-06	1.457025e+00
4.941904e-06	1.481630e+00
4.946839e-06	1.492669e+00
4.951778e-06	1.469874e+00
4.956723e-06	1.457778e+00
4.961672e-06	1.429080e+00
4.966627e-06	1.462935e+00
4.971586e-06	1.589718e+00
4.976551e-06	1.459078e+00
4.981520e-06	1.493859e+00
4.986494e-06	1.469964e+00
4.991473e-06	1.482562e+00
4.996457e-06	1.493848e+00
5.001447e-06	1.483083e+00
5.006441e-06	1.575449e+00
5.011440e-06	1.431407e+00
5.016444e-06	1.467760e+00
5.021453e-06	1.472527e+00
5.026467e-06	1.531290e+00
5.031486e-06	1.476257e+00
5.036510e-06	1.541959e+00
5.041540e-06	1.432093e+00
5.046574e-06	1.551838e+00
5.051613e-06	1.478787e+00
5.056657e-06	1.422226e+00
5.061706e-06	1.443344e+00
5.066761e-06	1.441549e+00
5.071820e-06	1.422842e+00
5.076884e-06	1.441249e+00
5.081954e-06	1.540826e+00
5.087028e-06	1.559003e+00
5.092108e-06	1.452390e+00
5.097193e-06	1.435765e+00
5.102282e-06	1.446393e+00
5.107377e-06	1.494503e+00
5.112477e-06	1.488248e+00
5.117582e-06	1.454679e+00
5.122692e-06	1.424049e+00
5.127807e-06	1.457142e+00
5.132928e-06	1.572861e+00
5.138053e-06	1.477351e+00
5.143184e-06	1.423322e+00
5.148319e-06	1.448132e+00
5.153460e-06	1.487482e+00
5.158606e-06	1.497230e+00
5.163757e-06	1.501723e+00
5.168913e-06	1.435476e+00
5.174075e-06	1.433443e+00
5.179241e-06	1.425832e+00
5.184413e-06	1.469253e+00
5.189590e-06	1.485806e+00
5.194772e-06	1.477714e+00
5.199959e-06	1.560298e+00
5.205151e-06	1.440134e+00
5.210349e-06	1.450251e+00
5.215551e-06	1.449597e+00
5.220759e-06	1.442792e+00
5.225972e-06	1.468537e+00
5.231191e-06	1.485642e+00
5.236414e-06	1.427765e+00
5.241643e-06	1.457123e+00
5.246877e-06	1.442333e+00
5.252116e-06	1.437427e+00
5.257361e-06	1.450938e+00
5.262610e-06	1.481125e+00
5.267865e-06	1.435213e+00
5.273125e-06	1.434101e+00
5.278391e-06	1.434979e+00
5.283662e-06	1.465299e+00
5.288937e-06	1.521528e+00
5.294219e-06	1.482531e+00
5.299505e-06	1.422122e+00
5.304797e-06	1.435759e+00
5.310094e-06	1.499837e+00
5.315396e-06	1.420698e+00
5.320704e-06	1.451235e+00
5.326017e-06	1.459777e+00
5.331335e-06	1.487611e+00
5.336659e-06	1.552263e+00
5.341987e-06	1.450712e+00
5.347322e-06	1.459043e+00
5.352661e-06	1.532864e+00
5.358006e-06	1.456148e+00
5.363356e-06	1.441877e+00
5.368712e-06	1.462838e+00
5.374072e-06	1.422962e+00
5.379439e-06	1.485389e+00
5.384810e-06	1.452209e+00
5.390187e-06	1.528791e+00
5.395569e-06	1.448749e+00
5.400957e-06	1.435966e+00
5.406350e-06	1.449492e+00
5.411749e-06	1.474651e+00
5.417152e-06	1.589832e+00
5.422562e-06	1.464706e+00
5.427976e-06	1.575241e+00
5.433396e-06	1.438849e+00
5.438822e-06	1.424980e+00
5.444253e-06	1.461040e+00
5.449689e-06	1.495525e+00
5.455131e-06	1.511914e+00
5.460578e-06	1.449879e+00
5.466030e-06	1.427558e+00
5.471488e-06	1.434245e+00
5.476952e-06	1.444965e+00
5.482421e-06	1.507085e+00
5.487895e-06	1.539497e+00
5.493375e-06	1.469911e+00
5.498860e-06	1.477364e+00
5.504351e-06	1.431573e+00
5.509848e-06	1.470640e+00
5.515349e-06	1.448775e+00
5.520857e-06	1.545836e+00
5.526369e-06	1.493761e+00
5.531888e-06	1.468532e+00
5.537411e-06	1.465555e+00
5.542941e-06	1.570838e+00
5.548476e-06	1.470421e+00
5.554016e-06	1.425539e+00
5.559562e-06	1.481810e+00
5.565113e-06	1.460315e+00
5.570670e-06	1.588672e+00
5.576233e-06	1.438468e+00
5.581801e-06	1.459920e+00
5.587375e-06	1.585361e+00
5.592954e-06	1.492882e+00
5.598538e-06	1.458160e+00
5.604129e-06	1.436393e+00
5.609725e-06	1.460372e+00
5.615326e-06	1.538006e+00
5.620933e-06	1.452668e+00
5.626546e-06	1.436304e+00
5.632164e-06	1.454203e+00
5.637788e-06	1.547770e+00
5.643418e-06	1.436979e+00
5.649053e-06	1.450513e+00
5.654694e-06	1.496612e+00
5.660340e-06	1.464910e+00
5.665992e-06	1.545864e+00
5.671650e-06	1.417508e+00
5.677313e-06	1.479165e+00
5.682982e-06	1.482674e+00
5.688657e-06	1.489901e+00
5.694337e-06	1.457474e+00
5.700023e-06	1.489792e+00
5.705715e-06	1.451950e+00
5.711412e-06	1.442094e+00
5.717115e-06	1.440629e+00
5.722824e-06	1.433410e+00
5.728539e-06	1.427133e+00
5.734259e-06	1.529410e+00
5.739985e-06	1.475336e+00
5.745716e-06	1.420819e+00
5.751454e-06	1.503662e+00
5.757197e-06	1.413412e+00
5.762945e-06	1.456016e+00
5.768700e-06	1.543022e+00
5.774460e-06	1.469693e+00
5.780226e-06	1.487364e+00
5.785998e-06	1.486930e+00
5.791776e-06	1.453442e+00
5.797559e-06	1.531205e+00
5.803348e-06	1.461617e+00
5.809143e-06	1.442673e+00
5.814943e-06	1.459797e+00
5.820750e-06	1.568697e+00
5.826562e-06	1.433932e+00
5.832380e-06	1.590003e+00
5.838204e-06	1.467073e+00
5.844034e-06	1.527446e+00
5.849869e-06	1.469188e+00
5.855710e-06	1.428374e+00
5.861558e-06	1.577958e+00
5.867411e-06	1.426044e+00
5.873269e-06	1.461079e+00
5.879134e-06	1.456788e+00
5.885005e-06	1.429188e+00
5.890881e-06	1.532778e+00
5.896763e-06	1.462807e+00
5.902651e-06	1.497429e+00
5.908545e-06	1.456407e+00
5.914445e-06	1.448400e+00
5.920351e-06	1.437683e+00
5.926263e-06	1.428629e+00
5.932180e-06	1.557933e+00
5.938104e-06	1.527205e+00
5.944033e-06	1.444393e+00
5.949969e-06	1.443344e+00
5.955910e-06	1.502128e+00
5.961857e-06	1.572562e+00
5.967810e-06	1.549195e+00
5.973769e-06	1.419271e+00
5.979734e-06	1.438857e+00
5.985705e-06	1.499011e+00
5.991682e-06	1.489969e+00
5.997665e-06	1.543803e+00
6.003654e-06	1.414971e+00
6.009649e-06	1.482174e+00
6.015650e-06	1.425458e+00
6.021657e-06	1.443821e+00
6.027670e-06	1.433321e+00
6.033688e-06	1.574778e+00
6.039713e-06	1.565184e+00
6.045744e-06	1.437597e+00
6.051781e-06	1.587597e+00
6.057824e-06	1.460214e+00
6.063873e-06	1.438617e+00
6.069928e-06	1.462627e+00
6.075989e-06	1.467422e+00
6.082056e-06	1.436328e+00
6.088129e-06	1.450477e+00
6.094208e-06	1.494253e+00
6.100294e-06	1.493103e+00
6.106385e-06	1.438417e+00
6.112483e-06	1.443654e+00
6.118586e-06	1.495440e+00
6.124696e-06	1.481199e+00
6.130811e-06	1.421865e+00
6.136933e-06	1.435875e+00
6.143061e-06	1.588059e+00
6.149195e-06	1.439126e+00
6.155336e-06	1.477291e+00
6.161482e-06	1.420762e+00
6.167634e-06	1.423118e+00
6.173793e-06	1.425419e+00
6.179958e-06	1.469080e+00
6.186129e-06	1.457694e+00
6.192306e-06	1.451109e+00
6.198489e-06	1.426965e+00
6.204678e-06	1.414075e+00
6.210874e-06	1.463290e+00
6.217076e-06	1.449895e+00
6.223284e-06	1.466160e+00
6.229498e-06	1.409155e+00
6.235718e-06	1.423589e+00
6.241945e-06	1.453162e+00
6.248178e-06	1.459097e+00
6.254417e-06	1.465282e+00
6.260662e-06	1.437279e+00
6.266914e-06	1.465500e+00
6.273171e-06	1.474067e+00
6.279435e-06	1.471929e+00
6.285705e-06	1.409713e+00
6.291982e-06	1.506146e+00
6.298265e-06	1.461694e+00
6.304554e-06	1.454355e+00
6.310849e-06	1.442748e+00
6.317151e-06	1.511794e+00
6.323459e-06	1.449615e+00
6.329773e-06	1.531176e+00
6.336093e-06	1.420156e+00
6.342420e-06	1.432761e+00
6.348753e-06	1.440210e+00
6.355093e-06	1.507909e+00
6.361439e-06	1.421251e+00
6.367791e-06	1.436846e+00
6.374149e-06	1.443115e+00
6.380514e-06	1.474676e+00
6.386885e-06	1.506723e+00
6.393263e-06	1.460041e+00
6.399647e-06	1.440270e+00
6.406037e-06	1.457891e+00
6.412434e-06	1.522878e+00
6.418837e-06	1.474227e+00
6.425246e-06	1.442961e+00
6.431662e-06	1.497712e+00
6.438084e-06	1.476009e+00
6.444513e-06	1.522583e+00
6.450948e-06	1.435081e+00
6.457389e-06	1.475301e+00
6.463837e-06	1.482251e+00
6.470292e-06	1.470175e+00
6.476753e-06	1.511992e+00
6.483220e-06	1.557711e+00
6.489694e-06	1.505837e+00
6.496174e-06	1.491340e+00
6.502661e-06	1.501573e+00
6.509154e-06	1.436245e+00
6.515653e-06	1.455111e+00
6.522159e-06	1.467601e+00
6.528672e-06	1.472366e+00
6.535191e-06	1.454053e+00
6.541717e-06	1.498923e+00
6.548249e-06	1.446335e+00
6.554788e-06	1.476490e+00
6.561333e-06	1.484815e+00
6.567885e-06	1.474910e+00
6.574443e-06	1.535396e+00
6.581008e-06	1.445178e+00
6.587579e-06	1.452653e+00
6.594157e-06	1.451182e+00
6.600741e-06	1.575617e+00
6.607333e-06	1.448229e+00
6.613930e-06	1.484477e+00
6.620534e-06	1.589983e+00
6.627145e-06	1.458286e+00
6.633763e-06	1.475327e+00
6.640387e-06	1.576783e+00
6.647018e-06	1.517118e+00
6.653655e-06	1.431783e+00
6.660299e-06	1.457816e+00
6.666949e-06	1.482526e+00
6.673606e-06	1.589980e+00
6.680270e-06	1.433275e+00
6.686941e-06	1.540881e+00
6.693618e-06	1.576605e+00
6.700302e-06	1.453505e+00
6.706992e-06	1.446104e+00
6.713689e-06	1.447874e+00
6.720393e-06	1.460852e+00
6.727104e-06	1.439622e+00
6.733821e-06	1.450398e+00
6.740545e-06	1.460670e+00
6.747276e-06	1.460318e+00
6.754013e-06	1.448188e+00
6.760757e-06	1.510253e+00
6.767508e-06	1.458755e+00
6.774266e-06	1.548147e+00
6.781030e-06	1.468321e+00
6.787801e-06	1.441518e+00
6.794579e-06	1.471009e+00
6.801364e-06	1.490817e+00
6.808155e-06	1.443854e+00
6.814953e-06	1.434443e+00
6.821758e-06	1.433584e+00
6.828570e-06	1.478520e+00
6.835389e-06	1.465337e+00
6.842214e-06	1.507676e+00
6.849046e-06	1.482475e+00
6.855885e-06	1.482466e+00
6.862731e-06	1.476263e+00
6.869584e-06	1.489498e+00
6.876443e-06	1.454447e+00
6.883310e-06	1.536046e+00
6.890183e-06	1.537277e+00
6.897063e-06	1.438586e+00
6.903950e-06	1.478493e+00
6.910844e-06	1.531672e+00
6.917745e-06	1.513009e+00
6.924652e-06	1.445770e+00
6.931567e-06	1.520761e+00
6.938488e-06	1.444421e+00
6.945417e-06	1.453441e+00
6.952352e-06	1.518486e+00
6.959294e-06	1.468589e+00
6.966243e-06	1.484221e+00
6.973199e-06	1.460065e+00
6.980162e-06	1.438050e+00
6.987132e-06	1.439073e+00
6.994109e-06	1.441914e+00
7.001093e-06	1.524156e+00
7.008084e-06	1.448794e+00
7.015082e-06	1.444383e+00
7.022087e-06	1.492599e+00
7.029098e-06	1.562730e+00
7.036117e-06	1.450838e+00
7.043143e-06	1.454295e+00
7.050176e-06	1.454155e+00
7.057216e-06	1.488734e+00
7.064263e-06	1.529003e+00
7.071316e-06	1.589286e+00
7.078377e-06	1.481837e+00
7.085445e-06	1.590003e+00
7.092521e-06	1.577888e+00
7.099603e-06	1.470107e+00
7.106692e-06	1.503417e+00
7.113788e-06	1.459016e+00
7.120892e-06	1.477209e+00
7.128002e-06	1.450448e+00
7.135120e-06	1.447985e+00
7.142244e-06	1.462435e+00
7.149376e-06	1.444920e+00
7.156515e-06	1.430287e+00
7.163661e-06	1.460146e+00
7.170814e-06	1.473827e+00
7.177975e-06	1.465641e+00
7.185142e-06	1.415470e+00
7.192317e-06	1.461410e+00
7.199498e-06	1.447299e+00
7.206687e-06	1.466807e+00
7.213884e-06	1.434569e+00
7.221087e-06	1.476950e+00
7.228297e-06	1.536875e+00
7.235515e-06	1.590003e+00
7.242740e-06	1.464971e+00
7.249972e-06	1.442566e+00
7.257212e-06	1.456530e+00
7.264458e-06	1.465231e+00
7.271712e-06	1.555145e+00
7.278973e-06	1.497406e+00
7.286241e-06	1.438852e+00
7.293517e-06	1.504424e+00
7.300800e-06	1.491438e+00
7.308090e-06	1.464715e+00
7.315387e-06	1.471524e+00
7.322692e-06	1.464413e+00
7.330004e-06	1.524971e+00
7.337323e-06	1.464684e+00
7.344650e-06	1.461362e+00
7.351984e-06	1.432579e+00
7.359325e-06	1.499090e+00
7.366674e-06	1.441087e+00
7.374029e-06	1.450373e+00
7.381393e-06	1.589766e+00
7.388763e-06	1.452304e+00
7.396141e-06	1.429918e+00
7.403527e-06	1.582616e+00
7.410919e-06	1.479650e+00
7.418319e-06	1.446460e+00
7.425727e-06	1.455051e+00
7.433142e-06	1.490944e+00
7.440564e-06	1.519509e+00
7.447994e-06	1.430832e+00
7.455431e-06	1.442809e+00
7.462875e-06	1.489075e+00
7.470327e-06	1.463610e+00
7.477787e-06	1.516992e+00
7.485253e-06	1.468175e+00
7.492728e-06	1.486510e+00
7.500210e-06	1.448614e+00
7.507699e-06	1.507333e+00
7.515196e-06	1.459153e+00
7.522700e-06	1.487112e+00
7.530211e-06	1.459341e+00
7.537731e-06	1.452117e+00
7.545257e-06	1.545736e+00
7.552792e-06	1.441079e+00
7.560333e-06	1.467766e+00
7.567883e-06	1.427154e+00
7.575439e-06	1.493458e+00
7.583004e-06	1.466941e+00
7.590576e-06	1.547210e+00
7.598155e-06	1.590003e+00
7.605742e-06	1.496661e+00
7.613337e-06	1.448908e+00
7.620939e-06	1.433995e+00
7.628549e-06	1.518053e+00
7.636166e-06	1.455718e+00
7.643791e-06	1.515506e+00
7.651424e-06	1.484385e+00
7.659064e-06	1.505505e+00
7.666712e-06	1.435362e+00
7.674367e-06	1.526643e+00
7.682030e-06	1.417124e+00
7.689701e-06	1.468082e+00
7.697380e-06	1.542641e+00
7.705066e-06	1.443296e+00
7.712760e-06	1.459022e+00
7.720461e-06	1.468817e+00
7.728170e-06	1.578323e+00
7.735887e-06	1.440345e+00
7.743612e-06	1.578917e+00
7.751344e-06	1.478188e+00
7.759084e-06	1.521975e+00
7.766832e-06	1.476908e+00
7.774587e-06	1.474525e+00
7.782350e-06	1.452779e+00
7.790121e-06	1.497036e+00
7.797900e-06	1.459269e+00
7.805687e-06	1.483099e+00
7.813481e-06	1.582434e+00
7.821283e-06	1.432276e+00
7.829093e-06	1.492254e+00
7.836910e-06	1.458501e+00
7.844736e-06	1.433848e+00
7.852569e-06	1.430253e+00
7.860410e-06	1.446505e+00
7.868259e-06	1.533228e+00
7.876116e-06	1.478260e+00
7.883980e-06	1.567357e+00
7.891853e-06	1.444024e+00
7.899733e-06	1.474648e+00
7.907621e-06	1.502112e+00
7.915517e-06	1.445659e+00
7.923421e-06	1.476759e+00
7.931333e-06	1.475262e+00
7.939253e-06	1.486774e+00
7.947181e-06	1.587567e+00
7.955116e-06	1.478760e+00
7.963060e-06	1.569010e+00
7.971011e-06	1.544252e+00
7.978970e-06	1.460907e+00
7.986938e-06	1.528917e+00
7.994913e-06	1.435522e+00
8.002896e-06	1.442718e+00
8.010887e-06	1.446998e+00
8.018886e-06	1.471327e+00
8.026894e-06	1.427770e+00
8.034909e-06	1.435585e+00
8.042932e-06	1.458400e+00
8.050963e-06	1.463705e+00
8.059002e-06	1.479941e+00
8.067049e-06	1.436186e+00
8.075105e-06	1.467595e+00
8.083168e-06	1.454680e+00
8.091239e-06	1.483810e+00
8.099319e-06	1.516050e+00
8.107406e-06	1.441517e+00
8.115502e-06	1.464102e+00
8.123605e-06	1.575169e+00
8.131717e-06	1.520313e+00
8.139837e-06	1.454086e+00
8.147965e-06	1.453436e+00
8.156101e-06	1.472907e+00
8.164245e-06	1.477564e+00
8.172397e-06	1.577582e+00
8.180558e-06	1.484487e+00
8.188726e-06	1.467827e+00
8.196903e-06	1.454872e+00
8.205088e-06	1.452605e+00
8.213281e-06	1.439041e+00
8.221482e-06	1.577328e+00
8.229692e-06	1.451349e+00
8.237910e-06	1.459249e+00
8.246135e-06	1.461016e+00
8.254369e-06	1.532678e+00
8.262612e-06	1.553533e+00
8.270862e-06	1.500310e+00
8.279121e-06	1.470061e+00
8.287388e-06	1.449397e+00
8.295663e-06	1.465019e+00
8.303947e-06	1.533065e+00
8.312239e-06	1.529835e+00
8.320539e-06	1.463897e+00
8.328847e-06	1.421963e+00
8.337164e-06	1.480715e+00
8.345489e-06	1.585622e+00
8.353822e-06	1.449459e+00
8.362164e-06	1.532361e+00
8.370514e-06	1.513950e+00
8.378872e-06	1.462260e+00
8.387238e-06	1.474457e+00
8.395613e-06	1.437056e+00
8.403997e-06	1.493104e+00
8.412388e-06	1.509976e+00
8.420788e-06	1.429999e+00
8.429197e-06	1.454281e+00
8.437614e-06	1.556507e+00
8.446039e-06	1.468726e+00
8.454473e-06	1.523695e+00
8.462915e-06	1.511138e+00
8.471365e-06	1.432876e+00
8.479824e-06	1.452471e+00
8.488292e-06	1.432846e+00
8.496768e-06	1.456308e+00
8.505252e-06	1.521438e+00
8.513745e-06	1.457897e+00
8.522246e-06	1.475696e+00
8.530756e-06	1.427091e+00
8.539274e-06	1.495167e+00
8.547801e-06	1.421530e+00
8.556336e-06	1.448479e+00
8.564880e-06	1.421498e+00
8.573432e-06	1.566492e+00
8.581993e-06	1.487649e+00
8.590563e-06	1.446123e+00
8.599141e-06	1.427662e+00
8.607727e-06	1.446610e+00
8.616322e-06	1.477464e+00
8.624926e-06	1.435936e+00
8.633538e-06	1.443313e+00
8.642159e-06	1.467143e+00
8.650789e-06	1.461841e+00
8.659427e-06	1.435684e+00
8.668074e-06	1.559579e+00
8.676729e-06	1.528446e+00
8.685393e-06	1.481048e+00
8.694066e-06	1.470117e+00
8.702747e-06	1.459631e+00
8.711437e-06	1.461294e+00
8.720136e-06	1.435024e+00
8.728843e-06	1.440162e+00
8.737559e-06	1.450058e+00
8.746284e-06	1.451192e+00
8.755018e-06	1.458186e+00
8.763760e-06	1.566404e+00
8.772511e-06	1.557202e+00
8.781270e-06	1.418121e+00
8.790039e-06	1.480437e+00
8.798816e-06	1.479839e+00
8.807602e-06	1.489062e+00
8.816397e-06	1.470410e+00
8.825200e-06	1.451945e+00
8.834013e-06	1.428241e+00
8.842834e-06	1.435154e+00
8.851664e-06	1.554421e+00
8.860502e-06	1.454249e+00
8.869350e-06	1.545678e+00
8.878206e-06	1.512322e+00
8.887071e-06	1.425016e+00
8.895945e-06	1.431249e+00
8.904828e-06	1.549337e+00
8.913720e-06	1.430408e+00
8.922621e-06	1.417540e+00
8.931530e-06	1.447779e+00
8.940449e-06	1.482415e+00
8.949376e-06	1.436460e+00
8.958313e-06	1.424151e+00
8.967258e-06	1.477643e+00
8.976212e-06	1.434514e+00
8.985175e-06	1.428380e+00
8.994147e-06	1.430412e+00
9.003128e-06	1.415947e+00
9.012118e-06	1.436420e+00
9.021117e-06	1.414322e+00
9.030125e-06	1.417204e+00
9.039142e-06	1.512928e+00
9.048168e-06	1.424418e+00
9.057203e-06	1.471181e+00
9.066247e-06	1.456842e+00
9.075299e-06	1.493327e+00
9.084362e-06	1.459806e+00
9.093433e-06	1.586665e+00
9.102513e-06	1.435674e+00
9.111602e-06	1.438836e+00
9.120700e-06	1.454345e+00
9.129808e-06	1.469458e+00
9.138924e-06	1.441261e+00
9.148050e-06	1.410465e+00
9.157184e-06	1.433324e+00
9.166328e-06	1.449664e+00
9.175481e-06	1.441351e+00
9.184643e-06	1.482837e+00
9.193814e-06	1.427985e+00
9.202995e-06	1.429893e+00
9.212184e-06	1.487658e+00
9.221383e-06	1.432212e+00
9.230591e-06	1.433377e+00
9.239808e-06	1.419879e+00
9.249034e-06	1.448129e+00
9.258270e-06	1.583523e+00
9.267514e-06	1.433350e+00
9.276768e-06	1.533406e+00
9.286031e-06	1.447918e+00
9.295304e-06	1.411769e+00
9.304586e-06	1.421383e+00
9.313877e-06	1.448794e+00
9.323177e-06	1.503095e+00
9.332486e-06	1.430478e+00
9.341805e-06	1.468495e+00
9.351133e-06	1.417426e+00
9.360471e-06	1.490690e+00
9.369818e-06	1.456848e+00
9.379174e-06	1.452667e+00
9.388539e-06	1.481800e+00
9.397914e-06	1.470348e+00
9.407298e-06	1.439718e+00
9.416692e-06	1.515073e+00
9.426095e-06	1.481444e+00
9.435507e-06	1.449477e+00
9.444929e-06	1.539532e+00
9.454360e-06	1.452012e+00
9.463800e-06	1.421990e+00
9.473250e-06	1.416023e+00
9.482710e-06	1.446764e+00
9.492178e-06	1.467607e+00
9.501657e-06	1.457058e+00
9.511144e-06	1.471931e+00
9.520642e-06	1.454620e+00
9.530148e-06	1.484694e+00
9.539665e-06	1.449196e+00
9.549190e-06	1.424942e+00
9.558725e-06	1.452127e+00
9.568270e-06	1.429413e+00
9.577825e-06	1.433360e+00
9.587388e-06	1.542784e+00
9.596962e-06	1.495757e+00
9.606545e-06	1.433281e+00
9.616137e-06	1.443795e+00
9.625739e-06	1.430233e+00
9.635351e-06	1.459159e+00
9.644972e-06	1.447465e+00
9.654603e-06	1.435889e+00
9.664243e-06	1.422156e+00
9.673894e-06	1.485698e+00
9.683553e-06	1.445782e+00
9.693223e-06	1.426060e+00
9.702902e-06	1.433393e+00
9.712590e-06	1.465809e+00
